"rel_type","child_part_num","parent_part_num"
"P","15357pr0002","15357"
"P","30367apr0007","30367a"
"P","10056pr0001","10056"
"P","4150ps7","4150"
"P","93587pr0005","93587"
"P","3069bpr0116","3069b"
"P","3626cpr0812","3626c"
"P","85863pr0002","85863"
"P","85863pr0003","85863"
"P","85863pr0004","85863"
"P","85863pr0005","85863"
"P","85863pr0006","85863"
"P","85863pr0007","85863"
"P","85863pr0008","85863"
"P","85863pr0009","85863"
"P","85863pr0010","85863"
"P","85863pr0011","85863"
"P","40374pb04","40374"
"P","13198pr0001","13198"
"P","2431pr0032","2431"
"P","4066pb284","4066"
"P","x1330px1","x1330"
"T","15375pat01","15375"
"P","15372pr01","15372"
"P","72326pr0003","72326"
"P","3009p01","3009"
"P","15373pr01","15373"
"P","41970pr0003","41970"
"P","15491pr0001","15491"
"P","3037px11","3037"
"M","18838","14707"
"P","15493pr0001","15493"
"P","41855pb03","41855"
"P","4536pb01","4536"
"P","13206pr0001","13206"
"A","4151c","4151"
"P","87079pr0084","87079"
"P","3298p76","3298"
"P","31111pb005","31111"
"P","3626cpr0972","3626c"
"P","3005pe3","3005"
"P","10p06","10"
"P","3626bpa7","3626b"
"P","3626cpr0753","3626c"
"P","95674pr0001","95674"
"P","3626bpb0123","3626b"
"P","30602pb006","30602"
"P","3626cpr1142","3626c"
"P","973pr2871c01","973c32"
"P","93549pat06pr001","93549pat06"
"P","3626bpr0738","3626b"
"P","14pb05","14"
"P","3009apb33","3009a"
"P","3626cpr0967","3626c"
"P","970c00pr0215","970c00"
"P","970c00pr0332","970c00"
"P","3960pf1","3960"
"M","712a","712"
"P","970c07pb003","970c00"
"P","64804pr02","64804"
"P","973pb0805","3814"
"P","17013pb02","17013"
"T","53988pat03","53988"
"P","30622pb01","30622"
"T","15374pat01","15374"
"P","3846p01","3846"
"P","3069bp09","3069b"
"P","3068bpx25","3068b"
"P","47844pb02","47844"
"P","13809pr0001","13809"
"P","clikits013pb01","45463"
"P","970c00pr0763","970c00"
"P","973pr2848c01","973c00"
"P","973pr2850c01","973c00"
"P","3626cpr1566","3626c"
"P","973pr1740c01","973c00"
"P","3626bpx88","3626b"
"P","973pr2303c01","973c00"
"P","970c00pr0150","970c00"
"P","93604pr0001","93604"
"P","11055pr0010","11055"
"P","3069bp11","3069b"
"P","3626cpr0655","3626c"
"M","92409","51011"
"P","95322pr0001","95322"
"P","3004pb005","3004"
"P","4066pr0081","4066"
"P","99818pr0003","99818"
"A","60208","2695"
"P","4181p05","4181"
"P","41854pb11","41854"
"P","15357pr0003","15357"
"P","3039px7","3039"
"P","3626cpr1578","3626c"
"P","3846pb18","3846"
"A","30367b","30367a"
"P","85863pr0012","85863"
"P","85863pr0013","85863"
"P","3626bpx326","3626b"
"P","85863pr0014","85863"
"P","3626bpx69","3626b"
"P","85863pr0015","85863"
"P","3005ptlb","3005"
"P","42061px5","42061"
"P","85863pr0016","85863"
"P","85863pr0017","85863"
"P","85863pr0018","85863"
"P","85863pr0021","85863"
"P","85863pr0022","85863"
"P","85863pr0023","85863"
"P","85863pr0024","85863"
"P","85863pr0029","85863"
"P","41855pb09","41855"
"P","85863pr0030","85863"
"P","85863pr0031","85863"
"P","3005ptyb","3005"
"P","649pb08","649"
"P","85863pr0032","85863"
"P","85863pr0033","85863"
"P","85863pr0034","85863"
"P","85863pr0035","85863"
"P","85863pr0036","85863"
"P","85863pr0037","85863"
"P","85863pr0038","85863"
"P","3070bpr0058","3070b"
"P","85863pr0039","85863"
"P","85863pr0040","85863"
"P","3626bpb0167","3626b"
"P","85863pr0041","85863"
"P","3626bpb0914","3626b"
"P","30363pb006","30363"
"P","30363pb007","30363"
"P","2431pr0037","2431"
"P","10509pr0005","10509"
"P","3068bpb0016","3068b"
"P","41748pb003","41748"
"P","98072pr0005","98072"
"P","973pr2302c01","973c00"
"P","3437pb012","3437"
"P","3626cpr0984","3626b"
"P","41671pb06","41671"
"P","973pr0908c01","973c00"
"P","973pa8","3814"
"P","98374pr0002","98374"
"P","649pb08b","649"
"P","3009pb172","3009"
"A","54093","93541"
"P","3626bpr0892","3626b"
"P","11818pr0006","11818"
"P","15494pr0001","15494"
"P","3626bpx122","3626b"
"M","13971","56902"
"T","53988pat02","53988"
"P","13809pr0002","13809"
"P","970c00pr0764","970c00"
"P","973pr2849c01","973c00"
"P","3003pe0","3003"
"P","973pr2822c01","973c00"
"P","30473px1","30473"
"P","970c00pr0217","970c00"
"P","3947bpx1","3947b"
"P","32474pb01","32474"
"P","970c00pb015","970c00"
"P","3626bpx42","3626b"
"P","3005pt9","3005"
"P","30603pb08","30603"
"P","973pr1848c01","973c00"
"P","72326pr0004","72326"
"P","973pr2150c01","973c00"
"P","3626bp65","3626b"
"P","2587pb10","2587"
"P","30279pr0002","610"
"P","6213pb04","6213"
"P","x209pb09","x209"
"P","3009p24","3009"
"P","973pr2087c01","973c00"
"P","2456px1","2456"
"P","3626cpr0965","3626c"
"P","2466p68","2466"
"P","3960pr0012","3960"
"P","973pr0031c07","973c00"
"P","973pb0320c02","973c00"
"P","3626bpr0495","3626b"
"M","30367c","30367b"
"P","85863pr0043","85863"
"P","85863pr0044","85863"
"P","85863pr0045","85863"
"P","85863pr0046","85863"
"P","85863pr0047","85863"
"P","85863pr0048","85863"
"P","85863pr0049","85863"
"P","85863pr0050","85863"
"P","85863pr0051","85863"
"P","85863pr0052","85863"
"P","85863pr0053","85863"
"P","85863pr0054","85863"
"P","85863pr0055","85863"
"P","85863pr0057","85863"
"P","85863pr0058","85863"
"P","85863pr0059","85863"
"P","85863pr0060","85863"
"P","85863pr0061","85863"
"P","85863pr0062","85863"
"P","85863pr0063","85863"
"P","85863pr0064","85863"
"P","85863pr0065","85863"
"P","85863pr0066","85863"
"P","85863pr0067","85863"
"P","6131pr0003","6131"
"P","87079pr0018","87079"
"P","4864bpx1","4864b"
"P","49308pr0001","49308"
"P","3068bpb0611","3068b"
"P","41747pb011","41747"
"P","15504pr0001","15504"
"P","14769pr1125","14769"
"P","970c09pr0797","970c00"
"P","3626bpr0833","3626b"
"P","4066pb082","4066"
"T","11302pat0004","11302"
"P","3626cpb1002","3626c"
"M","3034a","3034"
"P","59231pr0001","59231"
"P","3298pb005","3298"
"P","3626cpr2013","3626c"
"P","3626cpr1618","3626c"
"P","10509pr0001","10509"
"P","970c09pr0808","970c00"
"P","3587pb03","3587"
"P","973pr2893c01","973c00"
"P","3626cpr1595","3626c"
"P","973pb0712","3814"
"P","90462pr0002","90462"
"P","973pr2908c01","973c00"
"P","3626cpr1604","3626c"
"P","973pr2907c01","973c00"
"P","54092c01pr0002","54092c01"
"P","u9213p01","u9213"
"P","4150pr0005","4150"
"P","3934bpr0001","3943b"
"P","3068bpr0176","3068b"
"P","47753pr0003","47753"
"P","11254pr0002","11254"
"P","3626bpr0043","3626b"
"P","3011pr0020","3011"
"P","3846pr0005","3846"
"P","14769pr1018","14769"
"P","92815pr0001c01","92815"
"P","3005pe2","3005"
"P","3009pb026","3009"
"P","47472pb01","47472"
"P","6069pb04","6069"
"P","3626cpr1251","3626c"
"P","4744px29","4744"
"P","3010pb035u","3010"
"P","3298p15","3298"
"P","3298p16","3298"
"P","x50px1","30380"
"P","50995pr0004","50995"
"P","6309p13","6309"
"P","973pr1841c01","973c00"
"P","85863pr0068","85863"
"P","3003p11","3003"
"P","85863pr0069","85863"
"P","85863pr0070","85863"
"P","85863pr0071","85863"
"P","973pr2739c01","973c00"
"P","85863pr0072","85863"
"P","85863pr0073","85863"
"P","85863pr0074","85863"
"P","87079pr0025","87079"
"P","85863pr0075","85863"
"P","3626bpx100","3626b"
"P","85863pr0076","85863"
"P","85863pr0077","85863"
"P","85863pr0078","85863"
"P","3626apb06","3626a"
"P","85863pr0079","85863"
"P","90639pr0014","90639"
"A","92339","4093"
"P","85863pr0080","85863"
"P","3626cpr1101","3626c"
"P","85863pr0081","85863"
"P","973pr2080c01","973c00"
"P","85863pr0082","85863"
"P","85863pr0083","85863"
"P","85863pr0084","85863"
"P","85863pr0085","85863"
"P","85863pr0086","85863"
"P","85863pr0087","85863"
"P","973pr1949bc01","973c00"
"P","970c00pr0291","970c00"
"P","85863pr0088","85863"
"P","973pb0321c01","973c00"
"P","973pb0323c01","973c00"
"P","973pb0323c02","973c00"
"P","973pb0324c01","973c00"
"P","85863pr0089","85863"
"P","85863pr0090","85863"
"P","85863pr0091","85863"
"P","85863pr0092","85863"
"P","3626bpx32","3626b"
"P","30366pr0008","30366"
"P","3068bpb0043","3068b"
"P","2431pr0038","2431"
"P","3626bpx328","3626b"
"P","19642pr0001","19642"
"P","10509pr0003","10509"
"P","41671pb07","41671"
"P","3626bpr0562","3626b"
"T","16768pat0001","16768"
"P","98342pr0001","98342"
"P","3069bpw0","3069b"
"P","3960pr0020","3960"
"P","3005pte","3005"
"T","19149pat0001","19149"
"P","3626bpr1029","3626b"
"P","57895pr0007","57895"
"P","54092c01pr0001","54092c01"
"P","970c00pr0485","970c00"
"P","30163c01pb01","30163c01"
"P","3626bpsj","3626b"
"P","6179pr0006a","6179"
"P","11254pr0001","11254"
"P","3596pb03","3596"
"P","50944pb02","50944"
"P","92816pr0001c01","92816c01"
"P","98072pr0006","98072"
"M","713a","713"
"P","40380c01pb03","40380c01"
"P","4066pb266","4066"
"P","3626bpr0647","3626b"
"P","3003pr1002","3003"
"A","61254","3483"
"P","973p8g","3814"
"P","30649px3","30649"
"P","64804pr01","64804"
"P","973ps6","3814"
"P","3626bpr0579","3626b"
"P","3626bph5","3626b"
"P","4066pb189","4066"
"P","85863pr0093","85863"
"P","x58px1","x58"
"P","85863pr0094","85863"
"P","15554pr0001","15554"
"P","13206pr0002","13206"
"P","85863pr0099","85863"
"P","85863pr0101","85863"
"P","85863pr0102","85863"
"P","85863pr0103","85863"
"P","85863pr0108","85863"
"P","85863pr0110","85863"
"P","30374px1","30374"
"P","3003p18","3003"
"P","85863pr0111","85863"
"P","85863pr0113","85863"
"P","85863pr0114","85863"
"P","85863pr0115","85863"
"P","85863pr0116","85863"
"P","85863pr0117","85863"
"P","85863pr0118","85863"
"P","85863pr0119","85863"
"P","85863pr0120","85863"
"P","85863pr0121","85863"
"P","30102px2","30102"
"P","85863pr0122","85863"
"P","85863pr0123","85863"
"P","85863pr0124","85863"
"P","85863pr0125","85863"
"P","85863pr0126","85863"
"P","85863pr0127","85863"
"P","85863pr0128","85863"
"P","85863pr0129","85863"
"P","85863pr0130","85863"
"P","970c00pr0252","970c00"
"P","970c19pr0707","970c00"
"P","3245ap02","3245a"
"P","3298p13","3298"
"P","973pr9","3814"
"P","973psc","3814"
"P","3626cpr2015","3626c"
"P","32171pb011","32171"
"P","973pr2149c01","973c00"
"P","30250pr02","30250"
"P","28849pr0046","28849"
"P","3626bpx131","3626b"
"P","48494pb05","48494"
"P","2431pa0","2431"
"P","3626cpr1217","3626c"
"P","4066pr0082","4066"
"P","28849pr0047","28849"
"P","3626bpb0144","3626b"
"P","3626bpb0921","3626b"
"P","3068bpb0069","3068b"
"P","3626cpr0548","3626c"
"P","99778pr0009","99778"
"P","970c00pr0402","970c00"
"T","19149pat0006","19149"
"P","92743pr0001","92743"
"P","98072pr0001","98072"
"P","16530pr0001","16530"
"P","87997pr0003","87997"
"P","x209pb01","x209"
"P","2440p67","2440"
"P","3626bpr0641","3626b"
"P","3626cpb1072","3626c"
"A","6108","14707"
"P","clikits087pb02","51035"
"P","99818pr0001","99818"
"P","970c00pr1283","970c00"
"P","3005pt7b","3005"
"P","3626cpr2021","3626c"
"A","3006b","3006"
"P","14769pr1056","14769"
"P","3626bp3q","3626b"
"P","3068bpr0240","3068b"
"P","92816pr0002c01","92816c01"
"P","95224pr0001","95224"
"P","970c00pb206","970c00"
"P","3195pb01","3195"
"P","3001p06","3001"
"P","10509pr0004","10509"
"P","85863pr0132","85863"
"P","3626bpx34","3626b"
"P","3009pb044","3009"
"P","85863pr0133","85863"
"P","3626bpr0250","3626b"
"P","3626bpr0348","3626b"
"P","970c00pb010","970c00"
"P","3626bpr0437","3626b"
"P","3626bpr0449","3626b"
"P","3626bpr0451","3626b"
"P","4066pb150","4066"
"P","3626bpr0551","3626b"
"P","4150px35","4150"
"P","3626bpr0632","3626b"
"P","3626bpr0676","3626b"
"P","3626cpr0747","3626c"
"P","3626cpr0982","3626c"
"P","3626cpr1009","3626c"
"P","3626cpr1116","3626c"
"P","3626apx2","3626a"
"P","3626cpr1121","3626c"
"P","3626cpr1124","3626c"
"P","3626cpr1126","3626c"
"P","3626cpr1141","3626c"
"P","3626cpr1147","3626c"
"P","98138pr0075b","98138"
"P","3626cpr1203","3626c"
"P","970c00pb036","970c00"
"P","3626cpr1226","3626c"
"P","3626cpr1229","3626c"
"P","3626cpr2406","3626c"
"P","4744pr0002","4744"
"P","3626cpr1231","3626c"
"P","3626cpr1235","3626c"
"P","3626cpr1237","3626c"
"P","3626cpr1240","3626c"
"P","3626cpr2459","3626c"
"P","3626cpr1244","3626c"
"P","4066pb031","4066"
"P","3626cpr1246","3626c"
"P","3626cpr1282","3626c"
"P","3626cpr1470","3626c"
"P","3626cpr1297","3626c"
"P","3626cpr1300","3626c"
"P","3626cpr1301","3626c"
"P","3626cpr1303","3626c"
"P","3039p08","3039"
"P","3626cpr1306","3626c"
"P","3626cpr1310","3626c"
"P","3626cpr1311","3626c"
"P","3626cpr1313","3626c"
"P","3626cpr1316","3626c"
"P","973pr4083c01","973c00"
"P","4744pb10","4744"
"P","3626cpr1318","3626c"
"P","3626cpr1322","3626c"
"P","973pr4034c01","973c00"
"P","3010p40","3010"
"A","bslot02b","3003"
"P","3005ptoub","3005"
"P","30650pb03","30650"
"P","4215ap24","4215a"
"P","3626bpr0720","3626b"
"P","973pr2078c01","973c00"
"P","49309pr0001","49309"
"P","973pb0325c01","973c00"
"P","973pb0326c01","973c00"
"P","973pb0327c01","973c00"
"P","10178pr0002","10178"
"P","3626cpr2014","3626c"
"P","16530pr0002","16530"
"P","30602pb024","30602"
"T","19149pat0002","19149"
"P","40249px2","40249"
"P","3069bp0a","3069b"
"P","95228pr0002","95228"
"P","2300pb005","2300"
"P","973pb1818c01","973c00"
"P","3623pr0027","3623"
"P","42861pr0001","42861"
"P","3626bpr0629","3626b"
"P","32533pb334","32533"
"P","99818pr0002","99818"
"P","3626bpr0411","3626b"
"P","3068bpr0218","3068b"
"P","3626cpr1204","3626c"
"P","2586pr0009","2586"
"P","3626bpr0696","3626b"
"P","3068bpr0222","3068b"
"P","3069bp07","3069b"
"P","33229pb02","33229"
"P","3626bpr0766","3626b"
"P","6216p01","6216"
"P","970c00pr0748","970c00"
"P","3626cpr1559","3626c"
"P","973pr2828c01","973c00"
"P","973pr2827c01","973c00"
"P","973pr2824c01","973c00"
"P","11640pr0003","11640"
"P","3068bpr0223","3068b"
"P","92817pr0002c01","92817"
"P","3068bpr0221","3068b"
"P","3068bpr0220","3068b"
"P","98072pr0002","98072"
"P","3960pr0035","3960"
"P","3350p02","3350"
"M","92263","3188"
"P","3626cpr1337","3626c"
"P","3626cpr1367","3626c"
"P","2362ap53","2362a"
"P","3626cpr1370","3626c"
"P","3004p90","3004"
"P","3626cpr1372","3626c"
"P","3626cpr1373","3626c"
"P","3626cpr1471","3626c"
"P","3068bpr0010","3068b"
"P","3068bpr0011","3068b"
"P","3068bpr0012","3068b"
"P","3846p4e","3846"
"P","3068bpr0138","3068b"
"P","3068bpr0166","3068b"
"P","3068bpr0224","3068b"
"P","3068bpr0228","3068b"
"P","3068bpr0229","3068b"
"P","973ph7","3814"
"P","973pb0195","3814"
"P","4088px4","4088"
"P","87079pr0005","87079"
"P","87079pr0046","87079"
"P","87079pr0056","87079"
"P","87079pr0058","87079"
"P","87079pr0059","87079"
"P","3626cpr1196","3626c"
"P","87079pr0062","87079"
"P","98138pr0015","98138"
"P","98138pr0016","98138"
"P","98138pr0017","98138"
"P","98138pr0018","98138"
"P","98138pr0019","98138"
"P","98138pr0020","98138"
"P","98138pr0021","98138"
"P","3069bp54","3069b"
"P","41854px1","41854"
"P","970c00pr0258","970c00"
"P","32171pb007","32171"
"P","40373pb04","40373"
"P","3626bpr1045","3626b"
"P","3626bpr0757","3626b"
"P","90639pr0009","90639"
"P","970c00pr0711","970c00"
"P","2446pb18","2446"
"T","61406pat0001","61406"
"A","53401","74746"
"A","3857","374"
"P","10509pr0002","10509"
"P","3297px25","3297"
"P","3009pr0001","3009"
"P","30602pb023","30602"
"P","60603pr6006","60603"
"P","13809pr0003","13809"
"P","6309pb018","6309"
"P","3068bp87","3068b"
"P","4536px1","4536"
"P","3068bpr01381","3068b"
"T","19149pat0003","19149"
"P","98068pr0001","98068"
"P","3626bpr0742","3626b"
"P","973pas","3814"
"P","6216p03","6216"
"P","973pb1006","3814"
"P","973p82","3814"
"P","3626cpr1648","3626c"
"P","28849pr0049","28849"
"M","17979","51000"
"M","92262","3189"
"P","3626bpx46","3626b"
"P","13206pr0003","13206"
"P","92817pr0001c01","92817"
"P","3626cpr2028","3626c"
"P","3005ptn","3005"
"P","20401pr0001","20401"
"P","3245bpb10","3245b"
"P","14769pr1029","14769"
"P","973pr3404c01","973c00"
"P","31110pr0072","31110"
"P","3626cpr1818","3626c"
"P","98138pr0038","98138"
"P","973pr3231c01","973c00"
"P","973pr3485c01","973c00"
"P","3626cpr1872","3626c"
"M","19482","26674"
"P","3068bp07","3068b"
"P","4215bpx15","4215b"
"P","3626cpr2024","3626c"
"P","3626bpb0168","3626b"
"P","3626bpb0173","3626b"
"P","4515p03","4515"
"P","98138pr0023","98138"
"P","3626cpr2007","3626c"
"P","3039pc2","3039"
"P","3626cpr2032","3626c"
"P","3626cpr2025","3626c"
"P","3626cpr2020","3626c"
"P","3626cpr2023","3626c"
"P","3626cpr2026","3626c"
"P","3626cpr2008","3626c"
"P","3626cpr2017","3626c"
"P","3626cpr2030","3626c"
"P","3626bpb0426","3626b"
"P","973pr3527c01","973c00"
"P","3626cpr2031","3626c"
"P","973pr3529c01","973c00"
"P","970c00pr1117","970c00"
"P","3005ptxb","3005"
"M","33bc02","33bc01"
"P","973pr3535c01","973c00"
"P","3626bpr1096","3626b"
"P","973pr3543c01","973c00"
"P","970c00pr1110","970c00"
"P","973pr3531c01","973c00"
"P","973pr3540c01","973c00"
"P","970c00pr1116","970c00"
"P","970c00pr1114","970c00"
"P","973pr3534c01","973c00"
"P","970c00pr1108","970c00"
"P","973pr3539c01","973c00"
"P","3005pt2","3005"
"P","4744p05","4744"
"P","3626cpr2018","3626c"
"P","93070pr0002","93070"
"P","970c00pb120","970c00"
"P","3005ptk","3005"
"P","3626bpx59","3626b"
"P","3626bpx26","3626b"
"P","4066pb315","4066"
"P","3009p70","3009"
"P","2431px15","2431"
"P","2587pr0022","2587"
"T","61406pat0002","61406"
"A","53400","74747"
"P","3960pr0001","3960"
"P","3068bpb0086","3068b"
"P","92456pr0107c01","92456c01"
"P","98835pr0003","98835"
"P","47471pb01","47471"
"P","3068bpr0003","3068b"
"P","3626cpr0525","3626c"
"P","3626bpr0541","3626b"
"P","973pb1227","3814"
"P","47753pr17","47753"
"P","3068bpr0266","3068b"
"M","44375a","44375"
"P","11262pr0001","11262"
"P","3626cpr0792","3626c"
"P","6251pr02","6251"
"M","14137","30407"
"P","4066pb233","4066"
"P","45706pb01","45706"
"P","30603pb10","30603"
"P","12895pr0001","12895"
"M","86208","3959"
"A","19001","90109"
"P","3626bpx276","3626b"
"P","41854pb14","41854"
"P","3298pb028","3298"
"P","3622pr0008","3622"
"P","3005ptm","3005"
"P","3068bpr0400","3068b"
"A","50373","2399"
"P","15522pr0003","15522"
"P","2528pr0006","2528"
"P","3626cpr1299","3626c"
"P","973pr3232c01","973c00"
"P","4066pb095","4066"
"P","6309p0b","6309"
"P","3437pb003","3437"
"P","3010pb026b","3010"
"P","3005pta","3005"
"P","3350p01","3350"
"P","3350p06","3350"
"P","973pr2745c01","973c00"
"T","60919pat01","60919"
"M","59426","32209"
"P","98153pr0001","98153"
"P","12609pr0001","12609"
"P","19551pr0001","19551"
"P","3068bp04","3068b"
"P","41748pr0001","41748"
"P","3070bpr0146","3070b"
"P","bb153pb01","bb153"
"P","3626bpr0727","3626b"
"P","bb153pb02","bb153"
"P","bb153pb03","bb153"
"P","bb153pb04","bb153"
"P","bb153pb05","bb153"
"P","bb153pb06","bb153"
"P","42060pb01","42060"
"P","970c00pb060","970c00"
"T","61406pat0004","61406"
"P","3004pb011","3004"
"P","3297px19","3297"
"P","6256pr0002","6256"
"A","57878","2879"
"P","2587pr0021","2587"
"P","2446px9","2446"
"P","970c00pr0287","970c00"
"P","3626bpb0011","3626b"
"P","973pb0330c01","973c00"
"P","92456pr0109c01","92456c01"
"P","649pb10","649"
"M","44375b","44375"
"P","3068bpb0094","3068b"
"P","3068bpb0490","3068b"
"P","3626bpr0576","3626b"
"P","3626bpx18","3626b"
"P","3626cpr1207","3626c"
"P","42022pb01","42022"
"P","3069bpr0005","3069b"
"P","3626bpr0928","3626b"
"P","11269pr0002","11269"
"P","24593pr0005","24593"
"P","3626cpr1609","3626c"
"P","973pr2166c01","973c00"
"M","60700","6015"
"P","10p04","10"
"P","973pr2912c01","973c00"
"P","3846p4c","3846"
"P","973pb1415","3814"
"P","973pr2883c01","973c00"
"P","970c10pr0787","970c00"
"P","970c00pb246","970c00"
"P","28849pr0050","28849"
"P","3626cpr1588","3626c"
"P","19981pr0027","19981"
"P","3623pr0008","3623"
"P","3678bpr0027a","3678b"
"P","3664pb06","3664"
"P","3003p03","3003"
"P","3068bpr0274","3068b"
"P","973pr1000c01","973c00"
"P","4744pb01","4744"
"P","973pr3233c01","973c00"
"P","2525pr0002","2525"
"P","98153pr0002","98153"
"P","973pr3191c01","973c00"
"P","2587pb02","2587"
"P","12610pr0001","12610"
"P","11055pr0009","11055"
"P","2431pr0061","2431"
"P","3626cpr0760","3626c"
"P","3069bpr0008","3069b"
"P","4066pb204","4066"
"P","3069bpr0009","3069b"
"P","3069bpr0134","3069b"
"P","3069bpr0136","3069b"
"P","50747pr0008","50747"
"P","bb153pb06b","bb153"
"P","bb153pb08","bb153"
"P","bb153pb09","bb153"
"P","bb153pb10","bb153"
"P","30145p01","30145"
"P","x376px5","x376"
"P","bb153pb16","bb153"
"P","3846p4u","3846"
"P","30626pb02","30626"
"P","bb153pr0011","bb153"
"P","bb153pr0012","bb153"
"P","bb153pr0013","bb153"
"P","3626bpb0145","3626b"
"P","bb153pr0014","bb153"
"P","3626bpb0165","3626b"
"P","bb153pr0015","bb153"
"P","bb153pr0017","bb153"
"P","98603s02pr0007","98603"
"T","61406pat0005","61406"
"P","20954pr0001","20954"
"P","20613pr0001","20613"
"P","970c00pb025","970c00"
"P","10051pr01","10051"
"P","2586px12","2586"
"P","x66px13","x66"
"P","4066pb314","4066"
"P","973pr3541c01","973c00"
"P","970c12pr0378","970c00"
"A","dupupn0029c01","dupupn0029c02"
"P","970c23pr0370","970c00"
"P","98223pr0006","98223"
"P","973pr1807c01","973c00"
"P","970c10pb01","970x023"
"P","3070bpr0171","3070b"
"P","14769pr1058","14769"
"P","14769pr1070","14769"
"P","3570p01","3570"
"P","973pb0331c01","973c00"
"P","14769pr1060","14769"
"P","31111pb010","31111"
"P","3005ptv","3005"
"P","4066pb226","4066"
