"id","label","title","depth","node.regex","type","part.id","part.name","color.hex","text.color.hex","total.parts","theme.name"
"clam","clam","clam",4,"\b(clam|clammed|clamming|clams)\b","animal","30218","Clam [Type 1 - Continuous Scalloped Inner Lip]","#FFFFFF","#000000",2,"Friends"
"clam","clam","clam",4,"\b(clam|clammed|clamming|clams)\b","animal","30218","Clam [Type 1 - Continuous Scalloped Inner Lip]","#FFFFFF","#000000",1,"Legoland Parks"
"clam","clam","clam",4,"\b(clam|clammed|clamming|clams)\b","animal","30218","Clam [Type 1 - Continuous Scalloped Inner Lip]","#FFFFFF","#000000",1,"Service Packs"
"clam","clam","clam",4,"\b(clam|clammed|clamming|clams)\b","animal","30218","Clam [Type 1 - Continuous Scalloped Inner Lip]","#FFFFFF","#000000",2,"SpongeBob SquarePants"
"coastal diving bird","coastal diving bird","coastal diving bird",6,"\b(coastal diving bird)\b","animal",NA,NA,NA,NA,NA,NA
"coelophysis","coelophysis","coelophysis",10,"\b(coelophysis)\b","animal","98116pr0003","Dino Coelophysis with Dark Red Markings and White Eyes (Gallimimus)","#BBE90B","#000000",1,"Jurassic World"
"coelophysis","coelophysis","coelophysis",10,"\b(coelophysis)\b","animal","98166pr0001","Dino Coelophysis with Dark Green Markings","#958A73","#FFFFFF",1,"Dino"
"coelophysis","coelophysis","coelophysis",10,"\b(coelophysis)\b","animal","98166pr0002","Dinosaur - Coelophysis with Dark Red Markings","#9B9A5A","#FFFFFF",1,"Dino"
"coniferous tree","coniferous tree","coniferous tree",5,"\b(coniferous tree)\b","plant",NA,NA,NA,NA,NA,NA
"cony","cony","cony",5,"\b(cony)\b","animal",NA,NA,NA,NA,NA,NA
"corvine bird","corvine bird","corvine bird",6,"\b(corvine bird)\b","animal",NA,NA,NA,NA,NA,NA
"cow","cow","cow",5,"\b(cow|cowed|cowing|cows)\b","animal","64452pr0001","Cow Body with Pink Muzzle and White Spot on Head Print","#582A12","#FFFFFF",2,"Castle"
"cow","cow","cow",5,"\b(cow|cowed|cowing|cows)\b","animal","64452pr0001","Cow Body with Pink Muzzle and White Spot on Head Print","#582A12","#FFFFFF",1,"The LEGO Movie"
"cow","cow","cow",5,"\b(cow|cowed|cowing|cows)\b","animal","64452pr0002","Cow with Black Spots Print","#FFFFFF","#000000",2,"Town"
"cow","cow","cow",5,"\b(cow|cowed|cowing|cows)\b","animal","64847","Cow Horn","#E4CD9E","#000000",2,"Indiana Jones"
"cow","cow","cow",5,"\b(cow|cowed|cowing|cows)\b","animal","64847","Cow Horn","#FFFFFF","#000000",4,"Castle"
"cow","cow","cow",5,"\b(cow|cowed|cowing|cows)\b","animal","64847","Cow Horn","#FFFFFF","#000000",4,"Town"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","19642pr0001","Crab - Sebastian (41063)","#C91A09","#FFFFFF",3,"Disney Princess"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#720E0F","#FFFFFF",2,"Atlantis"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#898788","#FFFFFF",1,"Ninjago"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#AC78BA","#FFFFFF",2,"The LEGO Movie"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#C91A09","#FFFFFF",6,"Belville"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#C91A09","#FFFFFF",1,"Creator"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#C91A09","#FFFFFF",1,"Service Packs"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#E4CD9E","#000000",2,"Ninjago"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",8,"Belville"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Classic"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",3,"Creator"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Disney Princess"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",8,"Educational and Dacta"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",5,"Friends"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Gear"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Harry Potter"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Juniors"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",4,"LEGO Ideas and CUUSOO"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Legoland Parks"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",6,"Ninjago"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",2,"Pirates"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Promotional"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Seasonal"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",3,"Town"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Unikitty!"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#F8BB3D","#FFFFFF",1,"Xtra"
"crab","crab","crab",5,"\b(crab|crabbed|crabbing|crabs)\b","animal","33121","Crab","#FE8A18","#FFFFFF",1,"Gear"
"craniate","craniate","craniate",2,"\b(craniate)\b","animal",NA,NA,NA,NA,NA,NA
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","18904","Alligator / Crocodile Body New Style","#184632","#FFFFFF",8,"Town"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","18905pr0001","Alligator / Crocodile Head Upper Jaw with Yellow Eyes Print","#184632","#FFFFFF",8,"Town"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","18906","Alligator / Crocodile Tail with Hole","#184632","#FFFFFF",1,"Super Heroes"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","18906","Alligator / Crocodile Tail with Hole","#184632","#FFFFFF",8,"Town"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#184632","#FFFFFF",2,"Agents"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#184632","#FFFFFF",2,"Indiana Jones"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#184632","#FFFFFF",1,"Racers"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#184632","#FFFFFF",2,"The LEGO Movie"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#237841","#FFFFFF",2,"4 Juniors"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#237841","#FFFFFF",1,"Adventurers"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#237841","#FFFFFF",9,"Pirates"
"crocodile","crocodile","crocodile",6,"\b(crocodile|crocodiles)\b","animal","6026","Alligator / Crocodile Body","#237841","#FFFFFF",3,"Town"
"crocodilian","crocodilian","crocodilian",5,"\b(crocodilian)\b","animal",NA,NA,NA,NA,NA,NA
"crow","crow","crow",7,"\b(crow|crew|crowed|crowing|crows)\b","animal","13665","Crow with 1.5 Bar","#05131D","#FFFFFF",1,"Ninjago"
"crow","crow","crow",7,"\b(crow|crew|crowed|crowing|crows)\b","animal","13665","Crow with 1.5 Bar","#05131D","#FFFFFF",6,"The Lone Ranger"
"crustacean","crustacean","crustacean",3,"\b(crustacean|crustaceans)\b","animal",NA,NA,NA,NA,NA,NA
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",1,"Belville"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",5,"Bulk Bricks"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",2,"Castle"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",2,"Educational and Dacta"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",2,"Service Packs"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",4,"Town"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",2,"Train"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","3778","Plant, Tree Cypress","#237841","#FFFFFF",1,"Universal Building Set"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","ftcyp","Plant, Tree Flat Cypress painted with solid base","#237841","#FFFFFF",5,"System"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","ftcyp1","Plant, Tree Flat Cypress painted with solid base (1950's version)","#237841","#FFFFFF",2,"System"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","ftcyph","Plant, Tree Flat Cypress painted with hollow base","#237841","#FFFFFF",4,"System"
"cypress","cypress","cypress",6,"\b(cypress|cypresses)\b","plant","ftcyph","Plant, Tree Flat Cypress painted with hollow base","#237841","#FFFFFF",1,"Universal Building Set"
"dalmatian","dalmatian","dalmatian",8,"\b(dalmatian|dalmatians)\b","animal","93088pr0003","Dog Small Standing with Lavender Eyes and Black Dalmatian Spots and Notes Print [Cookie]","#FFFFFF","#000000",5,"Friends"
"decapod","decapod","decapod",4,"\b(decapod)\b","animal",NA,NA,NA,NA,NA,NA
"deer","deer","deer",8,"\b(deer|deers)\b","animal",NA,NA,NA,NA,NA,NA
"diapsid reptile","diapsid reptile","diapsid reptile",4,"\b(diapsid reptile)\b","animal",NA,NA,NA,NA,NA,NA
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","30456","Dinosaur Tail","#237841","#FFFFFF",2,"Adventurers"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","30456","Dinosaur Tail","#237841","#FFFFFF",1,"Studios"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","30456","Dinosaur Tail","#6D6E5C","#FFFFFF",2,"Adventurers"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40373","Dinosaur Body Quarter with Pin Holes","#05131D","#FFFFFF",2,"Alpha Team"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40373","Dinosaur Body Quarter with Pin Holes","#A0BCAC","#FFFFFF",4,"Star Wars"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40373pb05","Dinosaur Body Quarter with Pin Holes, Set 1371 Print - Dark Gray Scales on Dark Red and Gray","#9BA19D","#FFFFFF",2,"Studios"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40374","Dinosaur Body Quarter with Pins","#05131D","#FFFFFF",2,"Alpha Team"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40374","Dinosaur Body Quarter with Pins","#A0BCAC","#FFFFFF",4,"Star Wars"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40374pb05","Dinosaur Body Quarter with Pins, Set 1371 Print - Dark Gray Scales on Dark Red and Gray","#9BA19D","#FFFFFF",2,"Studios"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40375","Dinosaur Body Neck / Tail Ring","#05131D","#FFFFFF",2,"Alpha Team"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40375","Dinosaur Body Neck / Tail Ring","#6D6E5C","#FFFFFF",2,"Studios"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40375","Dinosaur Body Neck / Tail Ring","#A0BCAC","#FFFFFF",4,"Star Wars"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#05131D","#FFFFFF",5,"Alpha Team"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#05131D","#FFFFFF",10,"Atlantis"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#05131D","#FFFFFF",1,"FIRST LEGO League"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#05131D","#FFFFFF",1,"Mixels"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#05131D","#FFFFFF",2,"Studios"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#05131D","#FFFFFF",1,"Vikings"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#0A3463","#FFFFFF",5,"Elves"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#184632","#FFFFFF",1,"Castle"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#184632","#FFFFFF",1,"LEGO Ideas and CUUSOO"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#184632","#FFFFFF",2,"Vikings"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#352100","#FFFFFF",4,"Elves"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#352100","#FFFFFF",4,"Harry Potter"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#352100","#FFFFFF",4,"Ninjago"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#582A12","#FFFFFF",2,"Creator"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#582A12","#FFFFFF",1,"Disney"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#582A12","#FFFFFF",3,"Disney Princess"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#582A12","#FFFFFF",1,"Harry Potter"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#582A12","#FFFFFF",1,"LEGO Ideas and CUUSOO"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#6074A1","#FFFFFF",1,"Dinosaurs"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#6D6E5C","#FFFFFF",1,"Studios"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#720E0F","#FFFFFF",1,"Vikings"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#898788","#FFFFFF",6,"Super Heroes"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#958A73","#FFFFFF",1,"Pharaoh's Quest"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#958A73","#FFFFFF",2,"Promotional"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#9CA3A8","#FFFFFF",8,"Bionicle"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#A0BCAC","#FFFFFF",2,"Dinosaurs"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#A95500","#FFFFFF",2,"Star Wars"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#AA7F2E","#FFFFFF",6,"Angry Birds"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#AA7F2E","#FFFFFF",4,"Elves"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#AA7F2E","#FFFFFF",2,"Promotional"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#BBE90B","#000000",1,"Atlantis"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#BBE90B","#000000",5,"Ninjago"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#BBE90B","#000000",2,"Power Miners"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#BBE90B","#000000",7,"Space"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#C870A0","#FFFFFF",3,"Super Heroes"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#C91A09","#FFFFFF",1,"Castle"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#C91A09","#FFFFFF",1,"Mixels"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#C91A09","#FFFFFF",5,"Super Heroes"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#E4CD9E","#000000",2,"Creator"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#E4CD9E","#000000",2,"Indiana Jones"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#F2CD37","#000000",2,"Creator"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#FFFFFF","#000000",2,"Elves"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#FFFFFF","#000000",2,"Ninjago"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40378","Dinosaur Tail / Neck Middle Section with Pin","#FFFFFF","#000000",2,"Town"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",10,"Alpha Team"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",17,"Atlantis"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",2,"Creator"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",2,"Educational and Dacta"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",10,"Factory"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",2,"Friends"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",2,"Gear"
"dinosaur","dinosaur","dinosaur",6,"\b(dinosaur|dinosaurs)\b","animal","40379","Dinosaur Tail End Section","#05131D","#FFFFFF",1,"LEGO Brand Store"
